mode,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0
487,9.649091,10.874292,12.139386,13.538211,15.555448,17.606483,19.490497,21.742349,23.671593,25.321503,27.034362,28.871936,30.697661,32.508635,34.260246,36.178898,38.006851
488,9.658436,10.924600,12.158798,13.540388,15.566436,17.621212,19.521630,21.749669,23.673586,25.333376,27.057688,28.897859,30.699197,32.514801,34.325408,36.195191,38.022361
489,9.663440,10.934311,12.174306,13.562143,15.596708,17.636262,19.524650,21.760239,23.694000,25.371051,27.064878,28.918051,30.720892,32.520241,34.339490,36.227756,38.053362
490,9.677280,10.968766,12.193662,13.566489,15.607667,17.637265,19.541554,21.763490,23.694995,25.385455,27.073590,28.934561,30.743339,32.521147,34.339490,36.227756,38.053362
491,9.686537,10.971454,12.212506,13.577350,15.631070,17.653972,19.543967,21.777302,23.696985,25.386616,27.087089,28.937822,30.752734,32.530936,34.356656,36.276547,38.099816
492,9.719107,10.994001,12.235657,13.612046,15.631825,17.662319,19.562060,21.780280,23.731545,25.392654,27.099929,28.954320,30.763277,32.547425,34.373813,36.276547,38.115288
493,9.743524,11.010078,12.244809,13.615511,15.654816,17.673999,19.597893,21.789212,23.734029,25.421430,27.112110,28.970199,30.783778,32.557387,34.390961,36.309038,38.146213
494,9.763110,11.036821,12.249142,13.636280,15.666487,17.685338,19.611126,21.839754,23.750667,25.435574,27.125372,28.972031,30.802159,32.595214,34.390961,36.309038,38.161666
495,9.794644,11.061901,12.313952,13.677294,15.695814,17.719643,19.617439,21.844343,23.785644,25.452953,27.141017,28.983628,30.810389,32.625769,34.425232,36.325273,38.192554
496,9.808479,11.067229,12.317303,13.688067,15.711208,17.739596,19.631259,21.869969,23.788618,25.460364,27.154266,29.010468,30.813259,32.638597,34.442355,36.325273,38.238838
497,9.819833,11.086923,12.320653,13.689790,15.713835,17.744913,19.639967,21.884253,23.802246,25.478884,27.164252,29.042765,30.860677,32.649073,34.442355,36.357721,38.254254
498,9.827696,11.103928,12.329742,13.716467,15.731085,17.754546,19.642969,21.900143,23.832200,25.495540,27.165554,29.044186,30.883594,32.660448,34.476575,36.373934,38.285067
499,9.847653,11.135741,12.356492,13.728927,15.759170,17.776782,19.690936,21.910371,23.838632,25.504788,27.183345,29.051899,30.893711,32.695451,34.510761,36.390140,38.285067
500,9.847773,11.142622,12.368415,13.740517,15.770390,17.777777,19.724144,21.930544,23.843578,25.528819,27.210661,29.067116,30.908021,32.696713,34.527841,36.390140,38.300464
501,9.857707,11.173270,12.382708,13.756384,15.796539,17.806938,19.735500,21.938339,23.862858,25.536208,27.215427,29.070564,30.931476,32.723210,34.527841,36.422530,38.331240
502,9.927855,11.180655,12.383660,13.762812,15.813699,17.810580,19.756998,21.967345,23.893229,25.571279,27.256342,29.087798,30.948436,32.730416,34.561976,36.471061,38.346619
503,9.942691,11.199624,12.393179,13.799178,15.828605,17.830431,19.773703,22.001406,23.915427,25.582805,27.264993,29.109884,30.959674,32.735460,34.561976,36.487224,38.346619
504,9.949745,11.235365,12.402215,13.812417,15.851311,17.845305,19.776685,22.008908,23.922576,25.600545,27.271696,29.114340,30.978141,32.747165,34.579031,36.487224,38.377357
505,9.964726,11.244282,12.426436,13.829481,15.870641,17.866768,19.788010,22.030329,23.928737,25.612288,27.279694,29.116365,30.984231,32.752566,34.613116,36.519527,38.377357
506,9.975193,11.276746,12.444453,13.841413,15.882154,17.882601,19.795756,22.047718,23.935881,25.614130,27.289202,29.133167,30.991081,32.787291,34.613116,36.551803,38.392717
507,9.978976,11.288242,12.452505,13.870349,15.909601,17.891501,19.798734,22.075245,23.953610,25.644956,27.290499,29.138024,31.010480,32.812457,34.630146,36.584050,38.408071
508,10.013127,11.308594,12.456766,13.878423,15.912195,17.901055,19.817486,22.077115,23.989274,25.646335,27.321160,29.153398,31.021696,32.824853,34.630146,36.584050,38.423419
509,10.017895,11.323183,12.489854,13.883945,15.961031,17.904019,19.863844,22.088595,23.997138,25.674367,27.344672,29.182506,31.043925,32.842810,34.664181,36.600162,38.423419
510,10.027954,11.358017,12.512492,13.896679,15.968417,17.916199,19.876307,22.146442,24.000331,25.699157,27.365579,29.225509,31.051331,32.874570,34.664181,36.616268,38.438761
511,10.035830,11.372024,12.512964,13.904314,15.991293,17.921135,19.894690,22.158419,24.032737,25.714524,27.371827,29.239627,31.095731,32.876005,34.681185,36.632367,38.469426
512,10.059888,11.372542,12.533679,13.928463,16.005297,17.931989,19.905652,22.181557,24.047453,25.726673,27.391421,29.243862,31.115444,32.889632,34.681185,36.648458,38.469426
513,10.083071,11.399470,12.574069,13.929733,16.014504,17.960571,19.915720,22.189529,24.052601,25.736755,27.406915,29.259583,31.119044,32.897877,34.698182,36.648458,38.484750
514,10.110283,11.405158,12.582038,13.939042,16.057522,17.992058,19.916904,22.244198,24.068284,25.757136,27.421755,29.297643,31.131357,32.924212,34.715170,36.664543,38.484750
515,10.124444,11.427365,12.607785,13.947076,16.068166,17.994352,19.958896,22.245789,24.083223,25.759883,27.434008,29.299052,31.168266,32.934239,34.715170,36.696690,38.500067
516,10.151081,11.437680,12.621339,13.955106,16.069634,18.025452,19.967461,22.252679,24.085426,25.773612,27.444107,29.323593,31.182262,32.937819,34.715170,36.712754,38.515378
517,10.156946,11.449015,12.639079,13.967775,16.093099,18.030358,20.000800,22.267511,24.099130,25.827315,27.450551,29.343893,31.193037,32.970561,34.783039,36.712754,38.561275
518,10.173708,11.458281,12.649803,13.990129,16.121284,18.053887,20.011410,22.293180,24.115761,25.831424,27.475884,29.344496,31.202298,32.972706,34.799986,36.728810,38.591843
519,10.192815,11.474221,12.690753,14.004451,16.127135,18.063355,20.015534,22.294503,24.144838,25.853782,27.494762,29.364782,31.206077,33.008807,34.833855,36.760902,38.591843
520,10.206572,11.485007,12.695863,14.013710,16.140656,18.076081,20.024958,22.302699,24.156312,25.855151,27.510626,29.387663,31.235726,33.029521,34.833855,36.776937,38.607118
521,10.230978,11.519863,12.700970,14.022122,16.148326,18.092708,20.032318,22.323574,24.175830,25.857431,27.514269,29.396890,31.243653,33.060745,34.850776,36.792965,38.607118
522,10.236509,11.531628,12.714425,14.054462,16.174957,18.103785,20.042617,22.348123,24.209950,25.869741,27.534405,29.406516,31.273832,33.070908,34.884596,36.792965,38.637650
523,10.248425,11.545936,12.722770,14.069556,16.178966,18.108995,20.061729,22.355509,24.230641,25.877261,27.544039,29.410325,31.286272,33.084633,34.884596,36.825001,38.668157
524,10.259005,11.547978,12.728793,14.070813,16.201545,18.110948,20.091096,22.386872,24.253017,25.893889,27.559661,29.437377,31.299461,33.115983,34.918382,36.825001,38.683402
525,10.271527,11.572969,12.738053,14.096350,16.237169,18.122989,20.104005,22.397141,24.264197,25.903222,27.581260,29.444386,31.312456,33.120612,34.918382,36.841008,38.698640
526,10.279789,11.590786,12.774567,14.109311,16.246971,18.127543,20.120128,22.401090,24.270271,25.910505,27.584039,29.465204,31.330716,33.137875,34.952136,36.857009,38.713873
527,10.287185,11.601464,12.816959,14.123511,16.256766,18.150297,20.147655,22.410037,24.282901,25.934615,27.613947,29.475407,31.338807,33.160819,34.969001,36.873002,38.729100
528,10.328883,11.603496,12.822478,14.139783,16.274890,18.163610,20.166376,22.412141,24.296494,25.941434,27.628462,29.481807,31.359119,33.184103,34.969001,36.873002,38.759535
529,10.337270,11.616700,12.835346,14.160200,16.284306,18.169452,20.175145,22.430812,24.299648,25.941661,27.633370,29.508993,31.368894,33.190499,34.969001,36.920941,38.774744
530,10.337898,11.631916,12.841317,14.169774,16.312523,18.182428,20.176606,22.459444,24.330928,25.953477,27.649155,29.537352,31.381109,33.193874,35.019546,36.936907,38.774744
531,10.349469,11.634450,12.850955,14.182667,16.322279,18.196690,20.214559,22.470992,24.355875,25.991161,27.659388,29.549326,31.398765,33.226718,35.036379,36.968818,38.789947
532,10.364725,11.669365,12.852331,14.188901,16.322640,18.222269,20.222141,22.506386,24.356359,25.997058,27.660881,29.565683,31.409091,33.246941,35.036379,36.984763,38.805144
533,10.371549,11.676942,12.866086,14.196794,16.366649,18.223887,20.234383,22.510315,24.364104,26.000913,27.686873,29.582031,31.422229,33.248182,35.053203,36.984763,38.835519
534,10.385581,11.699137,12.875248,14.218788,16.373853,18.225505,20.240792,22.511625,24.368218,26.035585,27.693261,29.592792,31.439862,33.265911,35.086827,37.000701,38.850698
535,10.400445,11.730844,12.890809,14.221276,16.384652,18.238763,20.247782,22.548262,24.400860,26.054827,27.708586,29.595780,31.474911,33.279201,35.086827,37.016633,38.865872
536,10.405886,11.743905,12.893095,14.226250,16.404791,18.274611,20.292867,22.561855,24.402068,26.068627,27.731132,29.625449,31.478282,33.303641,35.103627,37.016633,38.865872
537,10.447391,11.750430,12.912744,14.268048,16.425623,18.296859,20.297515,22.579096,24.430080,26.076089,27.731982,29.647134,31.482965,33.324702,35.103627,37.032557,38.896200
538,10.484291,11.752437,12.935554,14.268048,16.429212,18.326481,20.323061,22.619274,24.431045,26.076316,27.738997,29.655485,31.487272,33.346280,35.120419,37.032557,38.911355
539,10.508670,11.761463,12.965147,14.285393,16.439975,18.328411,20.331472,22.629698,24.441662,26.109080,27.761944,29.667014,31.527131,33.362366,35.120419,37.064386,38.926505
540,10.521454,11.777995,12.977874,14.315491,16.476158,18.342882,20.346547,22.644284,24.473965,26.135939,27.774896,29.671983,31.531245,33.385332,35.170747,37.096187,38.956786
541,10.526776,11.789503,12.980600,14.322079,16.486890,18.348667,20.382447,22.669526,24.495155,26.146089,27.802478,29.697605,31.541341,33.389394,35.170747,37.112078,38.971918
542,10.550330,11.817476,12.993766,14.324549,16.500831,18.377884,20.393726,22.671867,24.531474,26.181919,27.830245,29.701575,31.543210,33.402635,35.221003,37.112078,38.987044
543,10.552342,11.835423,13.002837,14.339359,16.524040,18.386545,20.418574,22.680187,24.537002,26.186873,27.849729,29.742440,31.562643,33.404930,35.221003,37.127961,39.002164
544,10.586537,11.847373,13.013715,14.350867,16.529391,18.394239,20.420306,22.691882,24.550454,26.206004,27.886542,29.752746,31.586172,33.422575,35.237739,37.175571,39.017278
545,10.601619,11.859311,13.030920,14.369343,16.543297,18.409298,20.466163,22.698117,24.572299,26.218375,27.891616,29.764634,31.608377,33.451493,35.237739,37.175571,39.017278
546,10.604177,11.871237,13.042227,14.388206,16.554698,18.428824,20.467028,22.731601,24.580216,26.243100,27.900915,29.779288,31.637090,33.455195,35.254467,37.175571,39.062585
547,10.607235,11.875706,13.069774,14.416862,16.557903,18.453443,20.475092,22.755711,24.597480,26.251636,27.903240,29.803038,31.649760,33.464181,35.271187,37.191428,39.077676
548,10.638982,11.888111,13.077441,14.422586,16.562887,18.454401,20.477684,22.759338,24.617607,26.262639,27.923517,29.833884,31.677505,33.473870,35.287899,37.223121,39.077676
549,10.643470,11.912389,13.091860,14.429125,16.590275,18.470050,20.541503,22.764518,24.643220,26.270945,27.930062,29.850875,31.689229,33.480915,35.304604,37.254786,39.092761
550,10.655982,11.939580,13.095012,14.458924,16.592407,18.485047,20.542938,22.779794,24.655419,26.279247,27.941881,29.867067,31.711734,33.506088,35.321300,37.286425,39.107840
551,10.696131,11.940567,13.108513,14.471152,16.604839,18.498120,20.552981,22.789369,24.683382,26.296966,27.954117,29.890155,31.713407,33.507848,35.337989,37.286425,39.153043
552,10.716012,11.968680,13.146241,14.474004,16.621519,18.505131,20.584512,22.794025,24.695084,26.313328,27.982576,29.904156,31.726604,33.519987,35.354669,37.302235,39.168099
553,10.724482,11.996726,13.146241,14.506961,16.621874,18.516915,20.598543,22.808247,24.723002,26.317137,27.983630,29.907902,31.734223,33.522625,35.371342,37.318037,39.183149
554,10.730418,12.004096,13.163720,14.515088,16.648102,18.544915,20.605411,22.810574,24.730633,26.340650,27.995847,29.912436,31.751126,33.556377,35.404664,37.333833,39.183149
555,10.766786,12.043814,13.183413,14.521991,16.655538,18.568109,20.627718,22.846990,24.752080,26.343784,28.023002,29.938837,31.774329,33.559891,35.404664,37.333833,39.213232
556,10.774231,12.047241,13.185649,14.532544,16.670753,18.569062,20.638862,22.873555,24.756605,26.355195,28.043193,29.952029,31.776555,33.589744,35.421313,37.333833,39.228265
557,10.784678,12.069732,13.200397,14.556866,16.674289,18.581758,20.648287,22.883090,24.774223,26.358775,28.044875,29.956753,31.792323,33.604837,35.437955,37.365405,39.228265
558,10.806851,12.073640,13.203076,14.558081,16.691960,18.613144,20.657994,22.883090,24.775413,26.391859,28.055175,29.976428,31.807156,33.632196,35.437955,37.381181,39.258314
559,10.811487,12.090720,13.243206,14.579935,16.715609,18.619795,20.679103,22.897515,24.822250,26.392752,28.075132,29.989800,31.829763,33.649547,35.487832,37.396951,39.258314
560,10.819447,12.091695,13.244542,14.600948,16.731122,18.635621,20.689080,22.904981,24.826288,26.404366,28.087730,30.016918,31.844208,33.654978,35.487832,37.396951,39.273329
561,10.835565,12.110210,13.253887,14.638454,16.773356,18.644478,20.698767,22.912187,24.843381,26.445421,28.090459,30.025560,31.847540,33.659883,35.537640,37.428469,39.303343
562,10.860186,12.113617,13.270336,14.638454,16.787059,18.657755,20.703039,22.961285,24.855245,26.448988,28.123812,30.029879,31.892311,33.679671,35.554227,37.444219,39.333334
563,10.865071,12.132099,13.270780,14.670239,16.807769,18.659019,20.728939,22.981048,24.865443,26.461691,28.125908,30.034002,31.892865,33.699097,35.570806,37.459962,39.333334
564,10.886756,12.135986,13.287209,14.681889,16.824598,18.673233,20.730930,22.989770,24.885116,26.465924,28.131987,30.090291,31.916520,33.702421,35.570806,37.475698,39.363303
565,10.899746,12.175759,13.312035,14.690320,16.839310,18.689329,20.753954,22.996949,24.899801,26.482627,28.147911,30.095581,31.922615,33.714665,35.587378,37.491427,39.378278
566,10.908938,12.194629,13.329297,14.696339,16.844211,18.700367,20.765598,23.005921,24.916607,26.487970,28.178058,30.122604,31.953445,33.724107,35.587378,37.491427,39.378278
567,10.928917,12.205745,13.360224,14.722794,16.856458,18.726518,20.796240,23.043052,24.928909,26.507551,28.191237,30.124366,31.964698,33.740712,35.620498,37.507150,39.408212
568,10.933771,12.224087,13.365078,14.725196,16.882322,18.728722,20.803044,23.044331,24.938604,26.516224,28.210053,30.134150,31.978345,33.742285,35.637046,37.522867,39.423171
569,10.951014,12.239993,13.378747,14.765582,16.908146,18.752632,20.809845,23.056865,24.978055,26.530229,28.235540,30.146865,32.005621,33.773897,35.637046,37.538576,39.438124
570,10.962314,12.244809,13.384034,14.793507,16.915467,18.769602,20.842402,23.057632,24.981596,26.547558,28.257249,30.155469,32.013725,33.778610,35.653587,37.569976,39.453071
571,10.989173,12.264055,13.402083,14.812625,16.943329,18.787185,20.850887,23.087275,25.002356,26.562656,28.260378,30.188494,32.033058,33.812979,35.670120,37.585666,39.468012
572,10.997218,12.267900,13.403403,14.819390,16.953417,18.811961,20.870954,23.088296,25.021686,26.589500,28.291864,30.193962,32.043179,33.833722,35.686645,37.601350,39.468012
573,11.023458,12.281350,13.413077,14.842845,16.956199,18.833262,20.881968,23.109737,25.041942,26.598812,28.295198,30.215630,32.051826,33.848532,35.703163,37.617027,39.468012
574,11.050168,12.290947,13.415714,14.845625,16.975313,18.853913,20.888461,23.146447,25.058183,26.631155,28.301241,30.227335,32.054953,33.874998,35.703163,37.632698,39.497878
575,11.050702,12.312515,13.435038,14.892020,16.989547,18.854225,20.898620,23.176739,25.084757,26.646205,28.307906,30.241571,32.085104,33.876042,35.703163,37.632698,39.497878
576,11.092240,12.328307,13.440742,14.900728,17.005504,18.875790,20.907364,23.178011,25.093922,26.687330,28.318735,30.241766,32.085656,33.879001,35.719673,37.648362,39.512803
577,11.092240,12.331177,13.476227,14.917732,17.005504,18.890465,20.929067,23.190218,25.097916,26.687330,28.358058,30.267880,32.102741,33.893964,35.752671,37.679670,39.512803
578,11.113482,12.358878,13.526011,14.929190,17.009664,18.895771,20.938080,23.191744,25.113416,26.702570,28.388812,30.282096,32.119266,33.913268,35.752671,37.695314,39.542635
579,11.139976,12.379851,13.526447,14.929190,17.025601,18.909807,20.941177,23.251918,25.141807,26.702570,28.396288,30.299614,32.146605,33.913442,35.769158,37.695314,39.542635
580,11.178018,12.394606,13.537775,14.940244,17.035641,18.937848,20.973531,23.260791,25.150717,26.732803,28.411233,30.318873,32.150090,33.934471,35.785638,37.726584,39.557543
581,11.188563,12.408868,13.546483,14.970206,17.037025,18.948430,20.988706,23.262565,25.160093,26.742726,28.428660,30.334426,32.151557,33.937599,35.802110,37.742209,39.572445
582,11.205413,12.426911,13.552575,14.975719,17.070906,18.961494,20.996570,23.276501,25.164076,26.753086,28.477771,30.344143,32.167691,33.953404,35.818574,37.757827,39.587341
583,11.224339,12.434974,13.553445,14.986345,17.076777,18.972996,21.025193,23.297516,25.190538,26.784142,28.489776,30.349000,32.174655,33.981524,35.818574,37.773439,39.617118
584,11.225390,12.449190,13.578218,15.010325,17.089547,18.983869,21.030520,23.315730,25.213232,26.784582,28.506328,30.385695,32.200849,33.992453,35.835031,37.789045,39.617118
585,11.246904,12.472848,13.586032,15.016216,17.097825,18.988527,21.042852,23.324579,25.213465,26.820879,28.518942,30.408777,32.219703,34.026086,35.835031,37.804644,39.661740
586,11.252145,12.476629,13.609447,15.038580,17.106099,19.003736,21.052376,23.334435,25.232633,26.825934,28.529897,30.438041,32.228302,34.026779,35.867922,37.804644,39.691460
587,11.265761,12.505422,13.618974,15.045243,17.129865,19.004046,21.074210,23.336457,25.238941,26.851637,28.552620,30.438622,32.230132,34.043409,35.884357,37.851403,39.691460
588,11.291376,12.511550,13.635848,15.046811,17.144315,19.034736,21.114180,23.344793,25.271159,26.854491,28.554479,30.448693,32.260119,34.083739,35.884357,37.866977,39.721158
589,11.325787,12.529915,13.641900,15.071868,17.153254,19.059809,21.132602,23.371297,25.284687,26.890255,28.563150,30.466115,32.268342,34.089274,35.900784,37.866977,39.750834
590,11.341393,12.531797,13.676863,15.083599,17.154285,19.085776,21.142643,23.383151,25.286086,26.920058,28.571612,30.488943,32.269804,34.107776,35.950019,37.866977,39.750834
591,11.347630,12.545434,13.701414,15.100008,17.166998,19.106463,21.152401,23.397519,25.302403,26.931445,28.588734,30.497450,32.277112,34.112615,35.950019,37.882544,39.780488
592,11.358017,12.568441,13.716896,15.102350,17.177985,19.108623,21.173297,23.415655,25.317079,26.939981,28.615326,30.509048,32.314902,34.126267,35.950019,37.898105,39.780488
593,11.392744,12.582507,13.717756,15.129654,17.221177,19.139145,21.185824,23.425221,25.324297,26.964045,28.629952,30.533774,32.327671,34.132832,35.999187,37.929207,39.780488
594,11.411359,12.584381,13.741375,15.136667,17.236577,19.144997,21.224750,23.455657,25.326160,26.978254,28.639011,30.536284,32.333325,34.141295,35.999187,37.929207,39.795306
595,11.414976,12.596556,13.745236,15.150294,17.252988,19.168388,21.225305,23.458422,25.340357,26.987213,28.645804,30.559445,32.358844,34.160286,35.999187,37.944748,39.810119
596,11.423753,12.670295,13.747810,15.152628,17.255039,19.177306,21.231416,23.463448,25.357104,27.000973,28.676867,30.587023,32.373963,34.168224,36.015561,37.944748,39.824927
597,11.443864,12.678668,13.757670,15.169740,17.259480,19.192980,21.232527,23.488563,25.384294,27.014508,28.690228,30.600128,32.383432,34.178231,36.048288,37.975813,39.839729
598,11.448500,12.685177,13.786354,15.174014,17.268360,19.193901,21.267486,23.491826,25.388242,27.030218,28.701323,30.604752,32.386163,34.195650,36.064640,37.975813,39.869317
599,11.477817,12.704219,13.804731,15.187996,17.285082,19.202808,21.269427,23.510140,25.405190,27.032836,28.717137,30.605908,32.399996,34.203580,36.080985,37.975813,39.869317
600,11.490652,12.711643,13.807721,15.193430,17.319159,19.205878,21.285222,23.525433,25.437196,27.051586,28.749148,30.612264,32.411277,34.216679,36.080985,38.006851,39.898882
601,11.527537,12.712106,13.841839,15.200801,17.334811,19.247277,21.304603,23.529693,25.442759,27.059431,28.753659,30.635368,32.436007,34.223054,36.113652,38.006851,39.898882
602,11.527537,12.739905,13.853335,15.227154,17.341273,19.256771,21.326455,23.556991,25.449246,27.061828,28.766575,30.657300,32.437098,34.250780,36.113652,38.037865,39.913657
603,11.566344,12.740830,13.858442,15.247275,17.358604,19.263199,21.329772,23.557491,25.454343,27.068799,28.781943,30.667299,32.463988,34.272979,36.129975,38.068853,39.943190
604,11.579081,12.757017,13.879273,15.279337,17.381007,19.269320,21.338339,23.568251,25.474024,27.101016,28.792388,30.684789,32.481600,34.279688,36.146290,38.084337,39.943190
605,11.590786,12.769951,13.892860,15.287824,17.392537,19.301115,21.346627,23.605246,25.475644,27.123850,28.804877,30.701694,32.500291,34.285019,36.162598,38.099816,39.972701
606,11.616192,12.792094,13.914063,15.302472,17.409478,19.318825,21.354912,23.609243,25.478189,27.126893,28.833519,30.718781,32.517702,34.302212,36.162598,38.115288,39.972701
607,11.629889,12.797624,13.922959,15.305554,17.427757,19.323097,21.389120,23.623972,25.495540,27.156003,28.849668,30.722043,32.530392,34.313382,36.195191,38.130753,39.987448
608,11.635464,12.806835,13.929733,15.329035,17.441284,19.331639,21.391050,23.628963,25.497158,27.172715,28.850895,30.734324,32.532386,34.327298,36.211477,38.146213,40.002190
609,11.645088,12.838102,13.950458,15.333650,17.464594,19.332249,21.391876,23.631458,25.534361,27.177705,28.852529,30.742380,32.566802,34.339490,36.227756,38.146213,40.016927
610,11.656727,12.853249,13.967775,15.339416,17.466619,19.358155,21.411987,23.644429,25.538286,27.186816,28.890514,30.763852,32.575129,34.373813,36.227756,38.161666,40.046383
611,11.662290,12.860128,13.978746,15.355551,17.483826,19.372160,21.439780,23.647421,25.571049,27.205677,28.896635,30.765577,32.593586,34.373813,36.260291,38.177113,40.075818
612,11.702665,12.890351,13.998556,15.370135,17.489895,19.392845,21.446654,23.677819,25.573124,27.208060,28.898880,30.784544,32.597384,34.408101,36.260291,38.207988,40.090528
613,11.703672,12.900410,14.001503,15.396964,17.492592,19.420796,21.465066,23.687031,25.606993,27.212394,28.913565,30.815173,32.613659,34.425232,36.292796,38.207988,40.090528
614,11.729336,12.901324,14.010344,15.413421,17.516843,19.454465,21.476874,23.706438,25.612288,27.216944,28.921925,30.826842,32.622697,34.425232,36.309038,38.254254,40.119930
615,11.738883,12.909548,14.033891,15.420687,17.546438,19.456587,21.485657,23.708677,25.620344,27.254828,28.924167,30.840992,32.645280,34.425232,36.309038,38.254254,40.119930
616,11.750430,12.913657,14.059495,15.422599,17.570951,19.469916,21.495808,23.726575,25.643806,27.271264,28.944341,30.862014,32.654310,34.459469,36.325273,38.285067,40.163994
617,11.764471,12.920961,14.059495,15.442847,17.576319,19.473247,21.504583,23.749426,25.663801,27.280126,28.946378,30.865071,32.676872,34.493672,36.357721,38.300464,40.178671
618,11.773488,12.946944,14.066203,15.450100,17.584032,19.487774,21.519110,23.759354,25.669544,27.290931,28.967960,30.882831,32.705187,34.493672,36.373934,38.315855,40.222671
619,11.789003,12.949221,14.108057,15.450863,17.592078,19.496849,21.532257,23.772751,25.684699,27.331948,28.987697,30.886458,32.737801,34.527841,36.373934,38.331240,40.222671
620,11.794003,12.967876,14.135195,15.462688,17.601459,19.499570,21.564544,23.779694,25.688831,27.339928,29.009858,30.912218,32.741043,34.527841,36.406338,38.346619,40.222671
621,11.805495,12.986049,14.158951,15.490879,17.627568,19.514683,21.577117,23.796053,25.708103,27.373334,29.027535,30.938147,32.785852,34.544913,36.422530,38.346619,40.237326
622,11.824957,13.009184,14.167693,15.496967,17.636262,19.525556,21.579303,23.814381,25.725527,27.378934,29.040532,30.957008,32.793045,34.544913,36.422530,38.361991,40.266622
623,11.850359,13.028205,14.187655,15.509898,17.657979,19.539743,21.594598,23.818094,25.737671,27.382379,29.062450,30.958341,32.798798,34.579031,36.454891,38.377357,40.281262
624,11.850856,13.037253,14.212152,15.535726,17.666992,19.548492,21.607700,23.830963,25.747291,27.425840,29.074823,30.972621,32.805268,34.579031,36.454891,38.392717,40.281262
625,11.862791,13.044939,14.263915,15.558859,17.669662,19.566580,21.610701,23.846050,25.755991,27.438521,29.084758,30.992793,32.829702,34.596078,36.471061,38.392717,40.295896
626,11.890591,13.047651,14.265568,15.565300,17.680003,19.570497,21.625156,23.854208,25.767206,27.449263,29.090636,31.000212,32.833114,34.613116,36.471061,38.423419,40.310525
627,11.903476,13.056234,14.285806,15.565300,17.706328,19.573208,21.647774,23.879159,25.788249,27.458927,29.113327,31.006297,32.844246,34.630146,36.487224,38.438761,40.325149
628,11.909914,13.072932,14.295708,15.580444,17.721307,19.607819,21.665198,23.896437,25.814985,27.472022,29.114745,31.035377,32.848195,34.647167,36.503379,38.454097,40.354381
629,11.922778,13.107164,14.303954,15.586119,17.726296,19.619843,21.669280,23.930461,25.818867,27.476743,29.143082,31.059875,32.876543,34.664181,36.519527,38.484750,40.368988
630,11.934640,13.115258,14.307663,15.615220,17.732282,19.638766,21.695928,23.932925,25.837129,27.500551,29.162700,31.066518,32.889811,34.681185,36.535669,38.515378,40.383591
631,11.972620,13.138165,14.322902,15.619750,17.737269,19.655872,21.720644,23.935635,25.848309,27.508483,29.179071,31.076765,32.914003,34.681185,36.535669,38.530683,40.412781
632,11.987876,13.150276,14.327430,15.633711,17.748568,19.667567,21.735568,23.952379,25.872704,27.527337,29.182304,31.080369,32.920630,34.698182,36.551803,38.545982,40.427367
633,11.987876,13.163272,14.339770,15.641252,17.769152,19.669365,21.743705,23.963208,25.879767,27.545965,29.204318,31.085301,32.932807,34.715170,36.551803,38.576562,40.427367
634,12.024707,13.165064,14.348402,15.663476,17.781756,19.695127,21.745331,24.015803,25.904133,27.555810,29.212191,31.110517,32.959293,34.732150,36.567930,38.576562,40.441949
635,12.034020,13.198610,14.374676,15.667616,17.800315,19.698121,21.769449,24.022922,25.919151,27.567147,29.244870,31.115255,32.966805,34.749121,36.584050,38.576562,40.456525
636,12.038918,13.206648,14.375497,15.691682,17.816207,19.712483,21.769720,24.042548,25.919151,27.571211,29.248700,31.123402,32.978070,34.766084,36.600162,38.591843,40.471096
637,12.045283,13.210666,14.409907,15.708206,17.816868,19.738189,21.788941,24.075877,25.931204,27.572708,29.271067,31.145369,32.988796,34.783039,36.632367,38.607118,40.471096
638,12.052134,13.236081,14.413589,15.720587,17.837374,19.739981,21.789482,24.086405,25.955294,27.615869,29.284962,31.159753,33.017737,34.783039,36.632367,38.622387,40.471096
639,12.059470,13.248992,14.425039,15.742325,17.837374,19.760579,21.802196,24.105001,25.967785,27.616296,29.301064,31.195873,33.026129,34.799986,36.648458,38.637650,40.485662
640,12.063869,13.265448,14.431985,15.757673,17.849930,19.773107,21.808145,24.111360,25.989346,27.657470,29.339473,31.209666,33.031841,34.799986,36.664543,38.637650,40.485662
641,12.089256,13.271669,14.452806,15.776371,17.882271,19.786818,21.829763,24.116984,25.993202,27.663225,29.361168,31.227420,33.052718,34.833855,36.680620,38.652906,40.514778
642,12.095108,13.284990,14.455661,15.780107,17.885898,19.790096,21.834624,24.143128,25.993656,27.669192,29.364983,31.244030,33.084633,34.833855,36.696690,38.652906,40.529328
643,12.103879,13.314692,14.460962,15.799898,17.906982,19.793969,21.838944,24.146303,26.022673,27.709437,29.372612,31.266101,33.111176,34.850776,36.712754,38.698640,40.558413
644,12.114591,13.339025,14.474004,15.804748,17.914225,19.819866,21.855406,24.146791,26.025845,27.710075,29.379837,31.282692,33.116695,34.867690,36.744859,38.698640,40.602000
645,12.119457,13.344770,14.487440,15.823762,17.918174,19.833248,21.865925,24.165829,26.033320,27.722201,29.384854,31.293621,33.136630,34.901493,36.744859,38.729100,40.602000
646,12.136958,13.347420,14.493136,15.826370,17.954004,19.835626,21.866734,24.222854,26.050074,27.733045,29.405112,31.310197,33.153173,34.901493,36.760902,38.729100,40.616519
