mode,eigval
1128,2.569412e+02
1129,2.572173e+02
1130,2.573740e+02
1131,2.578877e+02
1132,2.581159e+02
1133,2.584112e+02
1134,2.591616e+02
1135,2.593124e+02
1136,2.600020e+02
1137,2.604252e+02
1138,2.607660e+02
1139,2.614583e+02
1140,2.617019e+02
1141,2.621406e+02
1142,2.627476e+02
1143,2.628915e+02
1144,2.632624e+02
1145,2.637971e+02
1146,2.643040e+02
1147,2.645244e+02
1148,2.647953e+02
1149,2.651798e+02
1150,2.659354e+02
1151,2.662065e+02
1152,2.668088e+02
1153,2.671020e+02
1154,2.673730e+02
1155,2.676317e+02
1156,2.684494e+02
1157,2.692320e+02
1158,2.696908e+02
1159,2.699928e+02
1160,2.705879e+02
1161,2.708419e+02
1162,2.710936e+02
1163,2.716925e+02
1164,2.723887e+02
1165,2.726450e+02
1166,2.732373e+02
1167,2.736510e+02
1168,2.741848e+02
1169,2.745394e+02
1170,2.749222e+02
1171,2.755183e+02
1172,2.758583e+02
1173,2.762103e+02
1174,2.765474e+02
1175,2.779675e+02
1176,2.780670e+02
1177,2.788097e+02
1178,2.791144e+02
1179,2.796260e+02
1180,2.798661e+02
1181,2.805463e+02
1182,2.812172e+02
1183,2.815816e+02
1184,2.823231e+02
1185,2.832403e+02
1186,2.834753e+02
1187,2.835299e+02
1188,2.841205e+02
1189,2.848824e+02
1190,2.856799e+02
1191,2.866281e+02
1192,2.868722e+02
1193,2.874565e+02
1194,2.883118e+02
1195,2.887123e+02
1196,2.895575e+02
1197,2.897605e+02
1198,2.900818e+02
1199,2.911652e+02
1200,2.911965e+02
1201,2.920124e+02
1202,2.927952e+02
1203,2.931967e+02
1204,2.934528e+02
1205,2.944463e+02
1206,2.948446e+02
1207,2.951064e+02
1208,2.962141e+02
1209,2.966335e+02
1210,2.967883e+02
1211,2.978788e+02
1212,2.984897e+02
1213,2.985648e+02
1214,2.992334e+02
1215,3.008117e+02
1216,3.015258e+02
1217,3.024161e+02
1218,3.028633e+02
1219,3.041993e+02
1220,3.047308e+02
1221,3.053082e+02
1222,3.059980e+02
1223,3.068129e+02
1224,3.071505e+02
1225,3.085983e+02
1226,3.090156e+02
1227,3.097271e+02
1228,3.099518e+02
1229,3.112717e+02
1230,3.114677e+02
1231,3.130874e+02
1232,3.136887e+02
1233,3.144312e+02
1234,3.149173e+02
1235,3.151830e+02
1236,3.164962e+02
1237,3.187232e+02
1238,3.192820e+02
1239,3.197752e+02
1240,3.214162e+02
1241,3.223735e+02
1242,3.230794e+02
1243,3.244913e+02
1244,3.250574e+02
1245,3.269845e+02
1246,3.277103e+02
1247,3.286247e+02
1248,3.291943e+02
1249,3.293426e+02
1250,3.311070e+02
1251,3.315304e+02
1252,3.340388e+02
1253,3.354460e+02
1254,3.362063e+02
1255,3.372596e+02
1256,3.389841e+02
1257,3.423099e+02
1258,3.431722e+02
1259,3.441783e+02
1260,3.454427e+02
1261,3.462310e+02
1262,3.492334e+02
1263,3.499240e+02
1264,3.507408e+02
1265,3.524103e+02
1266,3.525371e+02
1267,3.538283e+02
1268,3.556518e+02
1269,3.566456e+02
1270,3.583294e+02
1271,3.599114e+02
1272,3.608522e+02
